id,count_point_id,aadf_year,region_id,local_authority_id,road_name,road_category,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles
8376,8376,2025,6,167,A118,PA,Major,A11 Great Eastern Rd,A112 Tramway Ave,538818,184238,51.53997993,0.00031081,0.2,0.1
8380,8380,2025,6,103,A2205,PA,Major,A2198,A200,533270,179600,51.49963665,-0.08139316,0.5,0.3
8381,8381,2025,6,145,A5200,PA,Major,Acton St,Swinton St,530560,182730,51.52839721,-0.11925417,0.1,0.1
8438,8438,2025,6,145,A201,PA,Major,Gray's Inn Rd,King's Cross Road,530620,182725,51.52833841,-0.11839157,0.3,0.2
8448,8448,2025,6,109,A4,PA,Major,Pall Mall,Piccadilly Circus,529610,180500,51.50857509,-0.1337612,0.3,0.2
8467,8467,2023,6,118,A404,PA,Major,A404 Craven Park Road,A404 High Street Harlesden,521680,183510,51.53738864,-0.24693134,0.5,0.3
8468,8468,2015,6,57,A406,PA,Major,A5,M1 roundabout,522751,187380,51.57193815,-0.23014632,0.3,0.2
8469,8469,2025,6,145,A400,PA,Major,A40,A5204,529700,181590,51.51835014,-0.13206419,0.5,0.3
8470,8470,2025,6,134,A212,PA,Major,A212 Coombe Rd,A232 Croydon Flyover,532606,165002,51.36860481,-0.09641485,0.7,0.4
8472,8472,2019,6,146,A306,PA,Major,LA Boundary,A4,523000,178150,51.48893078,-0.22977776,0.4,0.2
8473,8473,2025,6,96,A103,PA,Major,A503,B540,530000,187610,51.57238157,-0.12552035,1.8,1.1
8475,8475,2025,6,122,A5201,PA,Major,A501,A1202,532929,182545,51.52618233,-0.08519295,0.2,0.1
8476,8476,2025,6,178,A3,PA,Major,A2043,A298,522002,167864,51.39670124,-0.24768645,0.6,0.4
8477,8477,2025,6,108,A216,PA,Major,LA Boundary,LA Boundary,529230,171000,51.4232861,-0.1427028,1.0,0.6
8478,8478,2025,6,107,A202,PA,Major,A3204,Durham St,530575,177980,51.4857064,-0.1207959,0.3,0.2
8480,8480,2022,6,103,A200,PA,Major,Druid St,A2205,533298,180068,51.50383578,-0.08081324,0.3,0.2
8481,8481,2025,6,103,A2216,PA,Major,A2214,A2214,533810,175210,51.46005792,-0.07527991,0.1,0.1
8482,8482,2025,9,135,A24,PA,Major,A240,LA Boundary,523001,164319,51.3646251,-0.23455916,1.8,1.1
8483,8483,2025,6,108,A3220,PA,Major,A3205/A3220,A3220,527673,176587,51.47384947,-0.16307124,0.2,0.1
8486,8486,2025,6,105,A206,PA,Major,A206 Pettman Crescent,A206 Pettman Crescent,544777,178884,51.49037466,0.08397867,0.2,0.1
8487,8487,2025,6,104,A2209,PA,Major,A2,LA Boundary,537352,177001,51.47530441,-0.02363236,0.9,0.6
8488,8488,2025,6,104,A20,PA,Major,A20 Amersham Rd,A2 Parkfield Rd,536650,176840,51.47402753,-0.03379638,0.2,0.1
8489,8489,2025,6,93,A13,PA,Major,A126,A101,536100,181139,51.5127926,-0.04005331,0.2,0.1
8492,8492,2025,6,118,A404,PA,Major,A219,La Boundary,522950,182780,51.53055309,-0.22888363,1.7,1.1
8493,8493,2025,6,177,A2022,PA,Major,LA Boundary,LA Boundary,528000,161160,51.33513089,-0.16392623,2.0,1.2
8494,8494,2025,6,108,A219,PA,Major,LA Boundary,A3(T),523570,173000,51.44252145,-0.22336997,1.2,0.7
8503,8503,2025,6,175,A312,PA,Major,A313,LA Boundary,513374,171810,51.43395678,-0.37039244,0.9,0.6
8506,8506,2025,6,96,A201,PA,Major,LA Boundary,A5201,531460,182000,51.52162831,-0.10655974,0.4,0.2
8507,8507,2025,6,96,A1201,PA,Major,A503,LA Boundary,531000,187250,51.56891503,-0.11123328,1.7,1.1
8509,8509,2025,6,146,A40,PA,Major,LA Boundary,slip roads to A219,522002,180961,51.51441033,-0.2431734,1.4,0.9
8510,8510,2025,7,78,A404,PA,Major,A4145,LA Boundary,507155,192781,51.62365942,-0.45344869,2.5,1.6
8511,8511,2025,6,103,A3,PA,Major,A200,LA Boundary,532790,180410,51.5070287,-0.08799951,0.2,0.1
8513,8513,2025,6,178,A309,PA,Major,A243,A3(T),518000,165430,51.37567039,-0.30599288,0.3,0.2
8515,8515,2025,6,185,A404,PA,Major,A312,A4005,514992,188069,51.57976357,-0.34182952,0.1,0.1
8525,8525,2025,6,175,A3008,PA,Major,A308,A311,514000,169570,51.41369836,-0.36211083,0.4,0.2
8542,8542,2025,6,167,A118,PA,Major,A116,A406,543000,186045,51.55517315,0.0613044,0.9,0.6
8544,8544,2022,6,108,A217,PA,Major,A217/A3,A217,525515,174775,51.4580469,-0.19476955,0.2,0.1
8560,8560,2025,6,201,A124,PA,Major,Rom Valley Way,Upper Rainham Road roundabout,551712,187469,51.56569486,0.18748756,0.3,0.2
8576,8576,2025,6,105,A205,PA,Major,A210,A2,541900,175000,51.45620251,0.04100812,0.8,0.5
8577,8577,2025,6,106,A223,PA,Major,A224/A20,A211,547500,170420,51.41361858,0.11964468,1.1,0.7
8581,8581,2025,6,121,A110,PA,Major,LA Boundary,A1055,537382,195000,51.63703686,-0.01617503,1.6,1.0
8582,8582,2025,7,78,A4178,PA,Major,A4125,A4145 roundabout,511000,195895,51.6509046,-0.3969398,1.2,0.7
8609,8609,2025,6,134,A23,PA,Major,A22,A23 Foxley Lane,531240,161680,51.33906724,-0.11725073,0.2,0.1
8618,8618,2025,6,174,A3211,PA,Major,Fish St Hill,LA Boundary,533000,180669,51.50930688,-0.08487775,0.6,0.4
8619,8619,2025,6,174,A300,PA,Major,LA Boundary,A3211,532400,180700,51.50972627,-0.0935069,0.2,0.1
8639,8639,2025,6,178,A307,PA,Major,A308 Sopwith rd,A307 Kingsagte Rd,518290,169678,51.41379075,-0.30041513,0.1,0.1
8640,8640,2025,6,134,A213,PA,Major,A215,A213 Penge Rd,534230,168560,51.40019763,-0.07175572,0.4,0.2
8641,8641,2025,6,185,A4005,PA,Major,A4127,A312,515000,186825,51.56858123,-0.3421213,1.4,0.9
8644,8644,2025,6,106,A207,PA,Major,A207 Roman Way,A2000,551400,174760,51.45158734,0.17753678,0.1,0.1
8664,8664,2025,6,106,A221,PA,Major,A207 Albion Rd,A207 Arnsberg Way,549130,175330,51.45731075,0.14513283,0.7,0.4
8670,8670,2017,6,165,A1055,PA,Major,Monument Way/Ferry Lane roundabout,LA Boundary,535180,191450,51.60566995,-0.049344,2.3,1.4
8707,8707,2025,7,78,A412,PA,Major,A411,A41(T),510800,197500,51.66536964,-0.39932106,2.5,1.6
8709,8709,2025,7,123,A1168,PA,Major,Oakwood Hill,A121,543300,197200,51.65533104,0.07018314,1.9,1.2
8727,8727,2025,9,80,A20,PA,Major,A225,M20 Junction 2,558000,162590,51.34044223,0.26703119,8.6,5.3
8737,8737,2025,6,176,A21,PA,Major,A222,A2212,540350,169600,51.40806338,0.01657548,0.5,0.3
8754,8754,2025,6,93,A1206,PA,Major,Ferry Street,A1261,538520,178900,51.49208465,-0.00608044,2.8,1.7
9029,9029,2025,6,204,A217,PA,Major,A236,A216,527820,169190,51.40733822,-0.16362335,0.7,0.4
16001,16001,2025,7,78,M1,TM,Major,5,6,512294,201199,51.69831809,-0.37653929,4.0,2.5
16012,16012,2025,6,66,M4,TM,Major,LA Boundary,4,506000,178400,51.49461721,-0.47445927,2.7,1.7
16069,16069,2025,6,96,A1,PA,Major,A104 Islington Green,A1201 St Paul's Road,531700,184000,51.53954576,-0.10235488,1.3,0.8
16070,16070,2025,6,165,A1,PA,Major,LA Boundary,A1000 Cherry Tree Hill,528870,187800,51.57434814,-0.14174705,1.8,1.1
16072,16072,2019,7,78,A1,TA,Major,A5135,A1M,522070,199000,51.67651567,-0.23592324,3.6,2.2
16090,16090,2025,6,104,A2,PA,Major,A2209,LA Boundary,537400,176900,51.47438514,-0.02298092,0.1,0.1
16092,16092,2023,9,80,A2,TA,Major,M25,A296,558059,172559,51.42999379,0.27231206,4.4,2.7
16100,16100,2025,6,103,A3,PA,Major,A201,A300,532000,179180,51.49615995,-0.09983606,0.2,0.1
16101,16101,2025,6,107,A3,PA,Major,A203,A202,531000,177300,51.47949723,-0.11493024,1.3,0.8
16102,16102,2025,6,108,A3,PA,Major,A3 Marcilly rd,B229,527200,175050,51.46014282,-0.17043027,0.9,0.6
16104,16104,2025,6,178,A3,PA,Major,A243,A240,519000,165200,51.37339464,-0.29170887,1.9,1.2
16108,16108,2025,6,109,A4,PA,Major,Northumberland Ave,A301,530400,180700,51.51019089,-0.12231019,0.7,0.4
16110,16110,2025,6,146,A4,PA,Major,A306,A219,523300,178400,51.49111236,-0.22537167,0.7,0.4
16111,16111,2025,6,111,A4,PA,Major,A3005,A310,515000,177200,51.48207351,-0.34526055,2.5,1.6
16112,16112,2025,6,66,A4,PA,Major,A408,A437,508000,176940,51.48111589,-0.44610699,1.1,0.7
16140,16140,2025,6,57,A5,PA,Major,LA Boundary,LA Boundary,520050,190570,51.60118802,-0.26801189,0.8,0.5
16142,16142,2025,6,109,A302,PA,Major,A3217,A4,528600,179500,51.49981867,-0.14867121,0.6,0.4
16174,16174,2025,6,121,A10,PA,Major,A1055,M25,534880,199900,51.6816749,-0.05041749,0.6,0.4
16175,16175,2025,6,165,A10,PA,Major,A1010,A109,533600,190400,51.59661161,-0.07254517,0.6,0.4
16176,16176,2025,6,122,A10,PA,Major,A104,Evering Rd,533543,184990,51.54800898,-0.07542048,1.3,0.8
16177,16177,2025,6,174,A10,PA,Major,Houndsditch,LA Boundary,533300,181600,51.51760264,-0.08020546,0.6,0.4
16185,16185,2025,6,124,A104,PA,Major,Whitehall  Road,A121,540460,193180,51.61992403,0.02754365,0.3,0.2
16187,16187,2002,6,167,A11,PA,Major,A11 Great Eastern Rd,A112,539200,185050,51.54718244,0.0061362,0.8,0.5
16188,16188,2025,6,93,A11,PA,Major,A1202/A13 mid-junction,A107,534280,181620,51.51755026,-0.06608211,1.1,0.7
16196,16196,2025,7,123,A12,TA,Major,M25,A1023,558600,194800,51.62966504,0.29009356,7.5,4.7
16197,16197,2025,6,124,A12,PA,Major,A406,A123/A1400,543000,188430,51.57660379,0.06227377,1.7,1.1
16202,16202,2025,6,167,A13,PA,Major,A112,A117,542000,182120,51.52015642,0.04530867,2.0,1.2
16203,16203,2025,6,93,A13,PA,Major,A101,A1261,536500,181120,51.51252547,-0.03429989,0.8,0.5
16227,16227,2025,6,104,A20,PA,Major,A2211,A2212,539000,175190,51.4586284,-0.00063001,1.8,1.1
16228,16228,2025,6,106,A20,PA,Major,LA Boundary,A223,545000,172050,51.4289098,0.08438768,2.3,1.4
16239,16239,2025,6,176,A21,PA,Major,M25,A223,547000,162762,51.34493825,0.10929535,3.7,2.3
16250,16250,2025,6,107,A23,PA,Major,A3203,A3202,531160,179300,51.49743368,-0.11188523,0.3,0.2
16252,16252,2025,6,134,A23,PA,Major,A235,LA Boundary,530870,169000,51.40493653,-0.11986623,2.4,1.5
16257,16257,2025,6,108,A24,PA,Major,A214,LA Boundary,528800,174000,51.4503451,-0.14779382,2.1,1.3
16258,16258,2025,6,204,A219,PA,Major,A238,A24,525800,170000,51.41506923,-0.19236401,0.4,0.2
16263,16263,2025,9,80,A25,PA,Major,A227,A20,562055,157317,51.29192683,0.32280318,3.2,2.0
16400,16400,2004,6,174,A40,PA,Major,Edward St,Cheapside,532050,181300,51.51520014,-0.0983228,0.1,0.1
16401,16401,2017,6,145,A40,PA,Major,A400,Bloomsbury St,530000,181430,51.51684336,-0.12780184,0.3,0.2
16403,16403,2025,6,110,A402,PA,Major,A4206,A4204 roundabout,525300,180455,51.50914184,-0.19584913,0.2,0.1
16404,16404,2025,6,147,A40,PA,Major,A4000,A4000,520600,181621,51.52064268,-0.2631425,0.2,0.1
16405,16405,2024,6,66,A40,PA,Major,A437,A4180,510000,184460,51.54832104,-0.41497272,2.5,1.6
16431,16431,2013,7,78,A41,PA,Major,A411 / M25 J19 SPUR,A405,509005,199553,51.68417265,-0.42462513,1.3,0.8
16433,16433,2025,6,57,A41,PA,Major,A5150,M1,522440,190000,51.59555223,-0.2337183,1.5,0.9
16434,16434,2025,6,145,A41,PA,Major,Adelaide Road roundabout,A598,526150,185000,51.54979923,-0.18198012,2.5,1.6
16435,16435,2025,6,109,A4380,PA,Major,A501,A41 Park Rd,527750,182000,51.52247873,-0.16000475,0.5,0.3
16613,16613,2025,6,103,A100,PA,Major,A200,LA Boundary,533600,180100,51.50405203,-0.07645246,0.4,0.2
16614,16614,2025,6,96,A103,PA,Major,A503,A503,530800,186200,51.55952557,-0.11450739,0.3,0.2
16616,16616,2025,6,122,A104,PA,Major,A1207,A107,533980,184900,51.54709657,-0.06915616,0.9,0.6
16617,16617,2025,6,121,A1055,PA,Major,A10,A1010,535000,199730,51.68011848,-0.04874854,1.2,0.7
16618,16618,2025,6,121,A105,PA,Major,LA Boundary,A406,531000,192000,51.6116006,-0.10946293,0.5,0.3
16621,16621,2025,6,122,A107,PA,Major,A106,A106,534860,183995,51.53875432,-0.05681897,0.5,0.3
16622,16622,2025,6,165,A109,PA,Major,A105,A1080,532000,190530,51.5981571,-0.09558211,1.3,0.8
16623,16623,2025,6,124,A110,PA,Major,Also Whitehall Road  coveres this A Junction,LA Boundary,540000,193800,51.62560966,0.02115102,1.1,0.7
16624,16624,2025,6,121,A110,PA,Major,A110 Cecil Rd,A1005,532000,196700,51.6536028,-0.09325732,0.8,0.5
16625,16625,2025,6,121,A111,PA,Major,A105,A1004,530000,194160,51.63124298,-0.12309471,1.9,1.2
16626,16626,2025,6,125,A112,PA,Major,A1009  NEW  ROAD,A1037,537360,193000,51.61907082,-0.01727633,2.0,1.2
16628,16628,2025,6,167,A112,PA,Major,A114,A124,540670,183000,51.52839686,0.02650324,0.9,0.6
16629,16629,2025,7,123,A113,PA,Major,B172,B175,548500,197560,51.65721781,0.14545152,4.2,2.6
16631,16631,2025,6,167,A114,PA,Major,A112,A118,540350,184000,51.53746246,0.02229146,2.0,1.2
16632,16632,2010,6,167,A115,PA,Major,LA Boundary,A11,538360,184000,51.53795365,-0.00638237,1.3,0.8
16634,16634,2025,6,167,A117,PA,Major,A13,A124,542740,183000,51.52787752,0.0563232,1.5,0.9
16638,16638,2025,7,123,A121,PA,Major,Baldwin's Hill,A104,542970,198100,51.66350221,0.06578382,1.5,0.9
16641,16641,2025,6,168,A123,PA,Major,A124,A13(T),545000,183860,51.53502993,0.08923325,2.2,1.4
16643,16643,2025,6,201,A125,PA,Major,A118,A12,551000,189100,51.58054042,0.17792318,0.9,0.6
16735,16735,2025,6,103,A200,PA,Major,A101,A2208,535500,179070,51.49434393,-0.04948913,0.8,0.5
16736,16736,2025,6,96,A201,PA,Major,A5201,A401,531300,182230,51.52373244,-0.10877892,0.4,0.2
16737,16737,2025,6,103,A201,PA,Major,A3202,A3200,531650,180050,51.50405995,-0.10455058,0.9,0.6
16738,16738,2025,6,103,A202,PA,Major,A215,Rye Lane,533000,176700,51.47363893,-0.0863721,1.7,1.1
16740,16740,2025,6,107,A204,PA,Major,A205,Morval Road roundabout,531230,174000,51.44978752,-0.11284354,2.1,1.3
16741,16741,2025,6,105,A205,PA,Major,A207 Shooters Hill Rd,A205 John Wilson St,543300,178000,51.48280723,0.06236024,1.9,1.2
16742,16742,2025,6,104,A205,PA,Major,A205 Plassy Road,A2212,539000,173700,51.44523901,-0.00121469,2.2,1.4
16743,16743,2025,6,107,A205,PA,Major,A23,A204/A215 roundabout,531000,173240,51.44301071,-0.11643259,1.4,0.9
16744,16744,2025,6,175,A205,PA,Major,A305,B306,520000,175330,51.46422923,-0.27392313,2.3,1.4
16746,16746,2024,6,105,A206,PA,Major,Charlton Church Lane,A2204,543000,179200,51.49366597,0.05852848,2.3,1.4
16748,16748,2025,6,105,A207,PA,Major,A102/A2,A205,542000,176920,51.47343027,0.04321692,2.2,1.4
16751,16751,2025,6,105,A210,PA,Major,A205,A208,542000,174580,51.4524034,0.04227805,1.2,0.7
16752,16752,2025,6,106,A211,PA,Major,A2001,A224,547000,171200,51.42075714,0.11278325,1.2,0.7
16753,16753,2025,6,104,A212,PA,Major,LA Boundary,A234,534100,171460,51.42628931,-0.07252747,0.3,0.2
16755,16755,2025,6,176,A213,PA,Major,A234,LA Boundary,535530,171000,51.42181548,-0.05214736,1.3,0.8
16756,16756,2025,6,134,A213,PA,Major,A235,A222,531900,166640,51.38348944,-0.10594377,0.3,0.2
16758,16758,2025,6,108,A214,PA,Major,A24,LA Boundary,528500,172020,51.43261869,-0.1528268,1.6,1.0
16759,16759,2025,6,103,A215,PA,Major,LA Boundary,A2217,532600,176200,51.4692394,-0.09231549,0.5,0.3
16760,16760,2025,6,134,A215,PA,Major,A212 Church Road,A212 Grange Road,533120,169700,51.41070382,-0.08727532,0.1,0.1
16764,16764,2025,6,108,A219,PA,Major,A205,A3209,524060,175400,51.46398428,-0.21548261,0.5,0.3
16765,16765,2025,6,106,A221,PA,Major,A207,A220,549450,175360,51.457496,0.14974789,0.4,0.2
16766,16766,2025,6,106,A222,PA,Major,A20(T),A2001,546054,171068,51.41981536,0.09913341,0.7,0.4
16767,16767,2025,6,176,A222,PA,Major,A214,A234,536720,169000,51.40355706,-0.03581349,1.3,0.8
16768,16768,2025,6,134,A222,PA,Major,A222 Cherry Orchard Rd,A215,534000,166200,51.37904392,-0.07595003,1.7,1.1
16772,16772,2025,9,80,A225,PA,Major,B258,B2174,554120,173000,51.43504113,0.21588665,0.6,0.4
16775,16775,2025,9,80,A227,PA,Major,A25,A20,561121,158090,51.29913673,0.30976817,2.5,1.6
16783,16783,2025,6,177,A232,PA,Major,A237,LA Boundary,529900,165000,51.36921147,-0.13526654,2.3,1.4
16784,16784,2025,6,176,A233,PA,Major,A232,A21,542070,166000,51.37528734,0.03985054,1.4,0.9
16785,16785,2025,6,176,A234,PA,Major,A222,A123,535660,170000,51.41279784,-0.05066107,1.6,1.0
16787,16787,2025,6,134,A236,PA,Major,A23,LA Boundary,530000,167360,51.39039762,-0.13296772,1.1,0.7
16789,16789,2025,6,204,A238,PA,Major,A298,A219,525000,169850,51.41389785,-0.20391488,1.9,1.2
16790,16790,2025,6,204,A239,PA,Major,A239 Cranmer rd,A236,528000,168310,51.39938901,-0.161354,0.3,0.2
16791,16791,2025,6,178,A243,PA,Major,A3210,A307,518000,166940,51.38924219,-0.30549222,1.2,0.7
16838,16838,2017,6,204,A298,PA,Major,A3(T),A238,524000,169150,51.40782619,-0.21853201,2.0,1.2
16840,16840,2025,6,103,A300,PA,Major,A3202,A3201,532070,179700,51.50081671,-0.09863368,0.5,0.3
16841,16841,2025,6,103,A201,PA,Major,Elephant And Castle,A302,531836,179227,51.49662056,-0.10217966,0.4,0.2
16851,16851,2025,6,175,A305,PA,Major,A311,A310,516000,173120,51.44519927,-0.33220322,0.7,0.4
16852,16852,2025,6,178,A307,PA,Major,A307 Kingsgate Rd,LA Boundary,518210,170000,51.41670142,-0.30145763,2.0,1.2
16854,16854,2025,6,110,A308,PA,Major,A3220,A4,527000,178550,51.49164233,-0.17205127,1.9,1.2
16855,16855,2025,6,175,A308,PA,Major,A310,LA Boundary,517700,169380,51.41123514,-0.30899414,0.2,0.1
16859,16859,2025,6,175,A309,PA,Major,A313,A310,515680,172000,51.43519849,-0.33717163,1.6,1.0
16860,16860,2021,6,175,A310,PA,Major,A305,A316,516130,174000,51.45308177,-0.33004462,1.4,0.9
16861,16861,2025,6,175,A311,PA,Major,A3008,A3008,514230,170000,51.41751701,-0.3586665,0.8,0.5
16863,16863,2025,6,111,A312,PA,Major,A244,A315,510750,174000,51.45415875,-0.40744074,0.7,0.4
16864,16864,2025,6,175,A313,PA,Major,A312,A311,514000,171450,51.43059561,-0.36150662,0.9,0.6
16866,16866,2025,6,146,A315,PA,Major,A219/A4,LA Boundary,523990,178715,51.49379263,-0.2153274,1.4,0.9
16867,16867,2025,6,111,A315,PA,Major,A3000,A316,521013,178503,51.49253152,-0.25826205,0.8,0.5
16870,16870,2025,6,175,A316,PA,Major,A310,A3004,516300,174400,51.45664201,-0.32746766,0.6,0.4
16928,16928,2025,6,111,A315,PA,Major,A244,A3063,512000,174970,51.4626315,-0.38915119,1.9,1.2
17007,17007,2025,6,145,A400,PA,Major,Royal College St,LA Boundary,529000,185000,51.54915561,-0.14089869,1.4,0.9
17008,17008,2025,6,145,A400,PA,Major,Hampstead Rd,A4200,529200,183160,51.53257403,-0.13869091,0.2,0.1
17009,17009,2025,6,96,A401,PA,Major,LA Boundary,A201,531130,182220,51.52368203,-0.11123166,0.2,0.1
17013,17013,2025,6,118,A404,PA,Major,A409,A4127,516400,186950,51.56941816,-0.32188939,1.5,0.9
17014,17014,2025,6,118,A404,PA,Major,A4089,A4089,518200,185120,51.55259687,-0.29654374,0.5,0.3
17015,17015,2025,6,109,A404,PA,Major,LA Boundary,A4207,524000,182440,51.52726805,-0.21387384,1.1,0.7
17017,17017,2025,7,78,A405,PA,Major,A41,A412,511001,200417,51.69154705,-0.39548943,2.4,1.5
17018,17018,2025,6,147,A406,PA,Major,A4000,A4020,518725,180000,51.50647044,-0.29070019,1.3,0.8
17019,17019,2015,6,118,A406,PA,Major,A4088 Neasden Lane North,A5,522000,187000,51.56868571,-0.24110914,1.9,1.2
17020,17020,2025,6,57,A406,PA,Major,A1,A504,525400,189550,51.59085721,-0.19116879,1.0,0.6
17021,17021,2025,6,121,A406,PA,Major,A105,A10(T),531830,192500,51.61590003,-0.09729528,1.7,1.1
17022,17022,2025,6,124,A406,PA,Major,LA Boundary,Southend Road (North Cicular Road),540000,190450,51.59550731,0.01981438,1.4,0.9
17023,17023,2025,6,118,A407,PA,Major,A4003,A5,523520,185000,51.55038054,-0.21989169,1.3,0.8
17024,17024,2025,6,66,A408,PA,Major,A4,A3044,507164,177997,51.49077565,-0.45782066,1.8,1.1
17025,17025,2025,6,57,A410,PA,Major,A5,A41,518540,193000,51.62334693,-0.28898334,0.4,0.2
17026,17026,2025,7,78,A411,PA,Major,A5183,A1(T),519549,195373,51.64446086,-0.27360509,3.3,2.1
17027,17027,2025,7,78,A411,PA,Major,Courtlands Drive,A412,510000,197600,51.66642548,-0.41085246,2.7,1.7
17099,17099,2025,6,66,A437,PA,Major,A4(T),A312,508760,178000,51.49049789,-0.43484069,2.6,1.6
17168,17168,2025,6,96,A501,PA,Major,A5201,LA Boundary,532800,182000,51.52131502,-0.08725675,0.8,0.5
17169,17169,2025,6,145,A501,PA,Major,A400,A4200,529600,182500,51.52655112,-0.13317007,0.4,0.2
17170,17170,2025,6,145,A502,PA,Major,A400/A503,Castlehaven Road,528830,184000,51.5402075,-0.14371504,0.4,0.2
17171,17171,2025,6,165,A503,PA,Major,LA Boundary,A10,533000,188400,51.57878105,-0.08195901,1.3,0.8
17172,17172,2025,6,96,A503,PA,Major,A1,A103,530600,186100,51.55867325,-0.11742793,0.4,0.2
17174,17174,2025,6,165,A504,PA,Major,B155,A10,533000,189120,51.5852512,-0.08168671,1.7,1.1
17175,17175,2025,6,57,A504,PA,Major,A406,A1000,526000,189830,51.59323969,-0.18241188,1.7,1.1
17176,17176,2025,6,57,A504,PA,Major,Herbert Rd,A41,522400,188500,51.58208015,-0.23481803,1.0,0.6
17196,17196,2025,6,145,A5202,PA,Major,Royal College St,Camden Rd,529126,184384,51.5435909,-0.13930844,0.3,0.2
17274,17274,2025,6,57,A598,PA,Major,A502,A1,525000,188120,51.57809462,-0.19744902,2.0,1.2
17425,17425,2025,6,57,A1000,PA,Major,A110,A411,525026,196104,51.64983988,-0.19422805,1.1,0.7
17426,17426,2025,6,57,A1000,PA,Major,A406 spur,A1003,526494,191062,51.60420084,-0.17484018,1.1,0.7
17427,17427,2025,6,121,A1004,PA,Major,A111,A1003,529670,194000,51.62988125,-0.12791914,0.9,0.6
17428,17428,2025,6,124,A1009,PA,Major,A104,A113,541000,191300,51.60289603,0.03458312,1.9,1.2
17429,17429,2022,6,121,A1010,PA,Major,A110,A1055,535700,199000,51.6733902,-0.0389137,3.8,2.4
17461,17461,2025,6,124,A1083,PA,Major,A118,LA boundary,545000,186520,51.5589311,0.09032809,2.9,1.8
17472,17472,2025,6,168,A1112,PA,Major,A118,A12,548440,188980,51.58014077,0.14095315,1.1,0.7
17496,17496,2025,6,93,A1202,PA,Major,B126 Prescot St,A13/A11 mid-junction,533980,181190,51.51375731,-0.07056664,0.4,0.2
17498,17498,2025,6,93,A1208,PA,Major,Weymouth Terrace/LA Boundary,A107,534004,183112,51.53102349,-0.06949025,1.1,0.7
17511,17511,2025,9,80,A2018,PA,Major,A2(T),A226,552050,173360,51.43883445,0.18628319,2.6,1.6
17512,17512,2025,6,134,A2022,PA,Major,A22,B269,532000,160900,51.33188185,-0.1066349,2.8,1.7
17522,17522,2025,6,104,A2216,PA,Major,A212,A205,535000,172000,51.43092848,-0.05938466,1.6,1.0
17523,17523,2025,6,104,A2218,PA,Major,A212,A21,538000,171650,51.42706131,-0.01639302,1.8,1.1
17524,17524,2025,6,147,A4001,PA,Major,A4020,A3002,515477,180000,51.50714254,-0.33747861,0.3,0.2
17525,17525,2025,6,175,A3004,PA,Major,Crown Rd,A305,517011,174154,51.45428462,-0.31731995,0.6,0.4
17527,17527,2025,6,111,A3006,PA,Major,A3005,A3063,513000,175720,51.46917396,-0.374523,0.8,0.5
17535,17535,2025,6,107,A3200,PA,Major,A23,A301,530900,180000,51.50378464,-0.11536902,0.5,0.3
17536,17536,2025,6,108,A3036,PA,Major,A3,A3207,527000,175230,51.46180535,-0.17324305,1.0,0.6
17553,17553,2025,6,111,A3063,PA,Major,A3006,A4,512740,176000,51.47174246,-0.37817538,1.0,0.6
17567,17567,2025,6,109,A3203,PA,Major,A3212,LA Boundary,530350,178960,51.49456533,-0.12367301,0.2,0.1
17569,17569,2025,6,108,A3205,PA,Major,A217,A3207,526689,176000,51.46879503,-0.17744193,1.4,0.9
17570,17570,2025,6,108,A217,PA,Major,A217,A217,525528,174848,51.4587001,-0.19455665,0.2,0.1
17572,17572,2025,6,109,A3212,PA,Major,A3216,A202,529800,178030,51.48633396,-0.13193307,1.6,1.0
17573,17573,2025,6,110,A3216,PA,Major,A3217,A4/A315,527930,179000,51.49547704,-0.15849966,1.1,0.7
17574,17574,2025,6,109,A3217,PA,Major,A302,A3214,528900,179330,51.49822262,-0.14441367,0.2,0.1
17575,17575,2025,6,146,A3218,PA,Major,A219,A3219,524000,177520,51.48305062,-0.21560283,0.4,0.2
17576,17576,2025,6,110,A3220,PA,Major,A4,A3218,525391,178332,51.49004187,-0.19529277,0.8,0.5
17577,17577,2025,6,108,A3220,PA,Major,A3031,A3205,527500,176455,51.47270215,-0.1656084,0.1,0.1
17578,17578,2025,6,118,A4000,PA,Major,LA Boundary,A404,521600,183200,51.53461974,-0.24819132,0.4,0.2
17579,17579,2025,6,147,A4000,PA,Major,A4000 Leamington Park,A40,520520,181600,51.520471,-0.26430218,0.2,0.1
17580,17580,2025,6,118,A4005,PA,Major,A404,A4127,516000,185840,51.55952413,-0.32802407,1.2,0.7
17585,17585,2025,6,147,A4020,PA,Major,A406(T),A4000 Gunnersbury Lane,518900,180436,51.51035229,-0.28803291,1.2,0.7
